file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
8425.HK,5,5,80,5,2,1,4,0,3,0,0,0,3,4,5,0,5,3,2,59,64,56,08425.pdf,66
0293.HK,32,33,67,37,16,16,26,8,20,0,0,0,20,14,18,8,33,38,16,65,54,44,00293.pdf,66
0602.HK,5,8,77,6,3,4,6,2,0,0,0,0,0,4,7,2,11,6,3,51,53,60,00602.pdf,66
3678.HK,20,18,76,30,8,2,3,2,9,0,0,9,9,8,6,2,35,23,8,71,41,30,03678.pdf,66
0579.HK,16,16,75,16,7,7,10,2,11,0,0,0,11,7,21,2,19,16,7,64,59,48,00579.pdf,66
0698.HK,3,6,78,6,5,3,6,0,1,0,0,0,1,7,8,0,12,7,5,52,32,48,00698.pdf,66
0296.HK,6,6,80,8,4,1,4,1,3,0,0,0,3,3,6,1,9,6,4,64,44,39,00296.pdf,66
0163.HK,8,8,79,12,4,3,5,2,4,0,0,0,4,2,7,2,14,9,4,68,39,32,00163.pdf,66
3882.HK,5,8,76,14,5,4,7,1,1,0,0,0,1,8,6,1,8,8,5,62,24,31,03882.pdf,66
0004.HK,11,15,73,23,8,5,18,7,11,0,0,0,11,7,11,7,23,23,8,65,32,32,00004.pdf,66
8128.HK,5,6,79,8,2,7,6,0,0,0,0,0,0,7,7,0,13,7,2,62,39,40,08128.pdf,66
1280.HK,7,7,80,11,2,1,3,1,11,0,0,0,11,4,3,1,16,9,2,68,38,32,01280.pdf,66
0257.HK,38,43,58,67,22,15,59,13,6,0,0,0,6,22,45,13,41,46,22,67,35,32,00257.pdf,66
1763.HK,9,14,71,14,6,6,8,2,0,0,0,0,0,8,14,2,11,13,6,54,37,48,01763.pdf,66
0627.HK,5,7,77,10,4,1,5,2,4,0,0,0,4,5,7,2,8,7,4,59,30,38,00627.pdf,66
8292.HK,6,7,79,7,5,3,5,0,3,0,0,0,3,2,7,0,9,7,5,58,49,49,08292.pdf,66
8187.HK,5,9,75,7,7,2,6,1,1,0,0,0,1,8,10,1,10,8,7,46,44,61,08187.pdf,66
0061.HK,14,19,69,23,11,5,18,6,1,0,0,0,1,13,16,6,15,15,11,60,37,41,00061.pdf,66
1303.HK,4,8,76,8,4,2,7,1,1,0,0,0,1,5,9,1,10,6,4,52,32,48,01303.pdf,66
3989.HK,9,20,63,17,16,5,24,8,3,0,0,0,3,15,27,8,15,17,16,44,32,57,03989.pdf,66
8328.HK,2,3,81,5,1,3,4,0,3,0,0,0,3,6,4,0,7,3,1,64,30,33,08328.pdf,66
2688.HK,22,23,71,24,12,11,15,3,4,0,0,4,4,8,24,3,21,23,12,63,55,47,02688.pdf,66
0420.HK,7,13,71,11,4,2,10,0,0,0,0,0,0,8,11,0,11,10,4,47,36,56,00420.pdf,66
0117.HK,8,13,72,15,7,4,16,2,3,0,0,0,3,11,14,2,12,10,7,57,32,42,00117.pdf,66
8172.HK,1,6,77,10,2,3,3,0,0,0,0,0,0,2,4,0,7,7,2,58,11,29,08172.pdf,66
0371.HK,29,17,87,29,12,14,17,3,6,0,0,0,6,29,26,3,19,27,12,81,61,29,00371.pdf,66
8007.HK,3,7,76,8,3,3,4,1,1,0,0,0,1,4,8,1,9,5,3,52,25,44,08007.pdf,66
8042.HK,2,6,78,10,0,0,1,1,0,0,0,0,0,4,2,1,9,6,0,61,16,29,08042.pdf,66
8178.HK,6,11,73,10,5,10,12,1,0,0,0,9,0,11,7,1,20,12,5,48,35,54,08178.pdf,66
1812.HK,8,14,70,12,7,4,13,1,0,0,0,4,0,16,13,1,14,10,7,45,42,61,01812.pdf,66
0542.HK,3,7,76,6,4,3,5,1,0,0,0,0,0,4,8,1,9,6,4,42,29,57,00542.pdf,66
1238.HK,13,15,74,18,8,6,9,3,22,0,0,0,22,12,12,3,17,16,8,62,44,42,01238.pdf,66
8113.HK,1,2,82,2,1,1,2,0,0,0,0,0,0,1,1,0,4,2,1,61,40,41,08113.pdf,66
2122.HK,4,9,75,7,4,3,6,0,4,0,0,0,4,7,6,0,12,11,4,45,36,57,02122.pdf,66
1340.HK,3,6,78,6,4,1,5,2,0,0,0,0,0,3,7,2,5,5,4,51,31,48,01340.pdf,66
1150.HK,2,3,81,3,2,0,2,1,4,0,0,0,4,3,2,1,6,2,2,59,39,44,01150.pdf,66
2380.HK,11,10,78,12,5,17,12,3,4,0,0,4,4,1,13,3,12,9,5,66,56,44,02380.pdf,66
0703.HK,11,14,74,19,9,11,16,3,3,0,0,4,3,11,11,3,16,16,9,63,36,37,00703.pdf,66
8179.HK,3,7,77,6,4,2,5,1,0,0,0,0,0,5,6,1,8,7,4,49,34,53,08179.pdf,66
0798.HK,27,22,76,35,6,5,7,5,0,0,0,9,0,10,15,5,24,28,6,72,47,32,00798.pdf,66
1093.HK,20,25,66,27,10,5,13,3,14,0,0,0,14,21,25,3,25,23,10,59,46,47,01093.pdf,66
0419.HK,11,12,77,16,7,5,6,1,9,0,0,0,9,13,13,1,23,15,7,66,43,37,00419.pdf,66
3303.HK,6,12,71,10,7,5,13,4,1,0,0,0,1,8,16,4,14,9,7,42,38,62,03303.pdf,66
8036.HK,4,10,72,9,3,2,5,1,0,0,0,0,0,4,4,1,9,9,3,42,31,59,08036.pdf,66
1301.HK,18,23,67,23,13,4,28,11,0,0,0,4,0,12,24,11,31,22,13,57,48,49,01301.pdf,66
0665.HK,5,8,76,8,6,3,6,0,1,0,0,0,1,6,6,0,12,7,6,52,40,52,00665.pdf,66
0643.HK,2,5,79,6,3,2,5,1,1,0,0,0,1,2,5,1,6,4,3,57,26,39,00643.pdf,66
1608.HK,13,18,69,16,9,7,16,3,6,0,0,19,6,8,15,3,13,13,9,52,48,56,01608.pdf,66
3383.HK,8,13,72,18,7,7,11,3,6,0,0,0,6,8,10,3,12,16,7,59,29,38,03383.pdf,66
0683.HK,32,42,53,52,24,16,36,29,11,0,0,4,11,40,34,29,55,61,24,61,37,40,00683.pdf,66
0893.HK,8,11,75,15,5,4,8,2,0,0,0,4,0,4,8,2,10,10,5,62,31,36,00893.pdf,66
0157.HK,6,10,74,12,4,5,7,3,0,0,0,0,0,8,8,3,10,8,4,56,30,42,00157.pdf,66
1133.HK,6,6,81,7,3,3,8,1,1,0,0,0,1,3,11,1,8,6,3,67,54,41,01133.pdf,66
8203.HK,3,6,78,6,3,2,3,1,1,0,0,0,1,5,6,1,7,5,3,54,38,49,08203.pdf,66
0326.HK,6,9,76,9,5,2,7,3,0,0,0,0,0,7,9,3,12,8,5,52,45,54,00326.pdf,66
0363.HK,7,5,83,7,6,5,8,2,4,0,0,0,4,8,8,2,9,7,6,76,57,33,00363.pdf,66
1713.HK,24,24,72,25,15,17,16,4,0,0,0,0,0,14,17,4,28,22,15,64,59,48,01713.pdf,66
1717.HK,24,16,82,21,5,5,10,8,6,0,0,9,6,7,8,8,15,22,5,76,69,38,01717.pdf,66
8607.HK,2,4,80,5,0,0,3,0,1,0,0,0,1,11,4,0,5,4,0,58,35,42,08607.pdf,66
2738.HK,5,10,74,8,6,5,7,1,0,0,0,0,0,6,11,1,11,9,6,44,40,61,02738.pdf,66
0910.HK,2,6,77,13,3,0,5,0,1,0,0,0,1,8,4,0,12,8,3,63,12,24,00910.pdf,66
8296.HK,3,4,81,6,3,1,4,1,0,0,0,0,0,4,3,1,8,6,3,63,34,35,08296.pdf,66
8139.HK,4,6,78,6,2,1,6,0,1,0,0,0,1,8,6,0,7,4,2,53,42,52,08139.pdf,66
0690.HK,5,13,70,9,8,10,11,3,4,0,0,0,4,9,14,3,13,11,8,36,32,66,00690.pdf,66
1790.HK,2,7,75,6,4,0,10,0,0,0,0,0,0,11,5,0,6,5,4,35,26,64,01790.pdf,66
3633.HK,5,12,71,10,10,16,11,3,0,0,0,0,0,6,14,3,15,9,10,42,32,59,03633.pdf,66
8006.HK,4,5,80,4,2,0,4,2,1,0,0,0,1,3,4,2,7,3,2,55,62,60,08006.pdf,66
8191.HK,4,3,82,4,2,2,4,0,1,33,33,0,1,5,4,0,8,4,2,66,51,41,08191.pdf,66
6822.HK,6,12,71,11,7,10,11,4,1,0,0,0,1,8,8,4,12,11,7,47,35,55,06822.pdf,66
1120.HK,4,8,75,7,5,3,6,0,6,0,0,0,6,6,9,0,9,8,5,43,37,61,01120.pdf,66
2358.HK,7,9,77,9,3,7,5,1,1,0,0,0,1,8,6,1,13,11,3,57,47,49,02358.pdf,66
1203.HK,9,15,71,14,13,10,24,2,3,0,0,0,3,15,21,2,12,12,13,53,40,51,01203.pdf,66
1476.HK,5,9,75,11,7,8,9,2,0,0,0,0,0,6,8,2,15,9,7,56,28,41,01476.pdf,66
3320.HK,25,22,76,26,11,6,13,9,16,33,33,9,16,4,19,9,21,26,11,70,59,41,03320.pdf,66
8416.HK,4,5,81,6,3,6,4,1,4,0,0,0,4,4,3,1,13,6,3,64,47,42,08416.pdf,66
8045.HK,5,4,82,5,2,2,5,1,3,0,0,0,3,4,3,1,8,5,2,71,58,40,08045.pdf,66
8270.HK,3,4,80,6,3,2,5,0,1,0,0,0,1,2,4,0,5,3,3,61,36,38,08270.pdf,66
2099.HK,42,30,80,42,20,12,24,16,6,33,33,4,6,21,49,16,40,38,20,75,61,36,02099.pdf,66
2218.HK,6,7,79,8,3,3,8,1,3,0,0,0,3,6,9,1,9,8,3,61,43,42,02218.pdf,66
1966.HK,8,12,73,20,7,6,8,5,3,0,0,0,3,8,10,5,17,15,7,63,26,32,01966.pdf,66
8211.HK,6,12,71,15,4,3,6,1,1,0,0,0,1,10,10,1,10,10,4,54,24,41,08211.pdf,66
8232.HK,2,3,80,3,3,1,2,0,3,0,0,0,3,2,4,0,4,3,3,48,40,56,08232.pdf,66
1240.HK,7,9,77,10,6,3,10,3,0,0,0,4,0,5,10,3,8,8,6,60,45,45,01240.pdf,66
2363.HK,3,4,80,4,3,2,4,0,1,0,0,0,1,7,5,0,6,4,3,55,43,49,02363.pdf,66
1928.HK,15,23,64,24,8,6,21,7,8,0,0,0,8,8,12,7,15,18,8,54,38,48,01928.pdf,66
0311.HK,7,4,84,7,3,3,5,1,3,0,0,0,3,4,4,1,8,8,3,79,58,29,00311.pdf,66
8305.HK,3,5,79,5,5,0,6,0,1,0,0,4,1,3,6,0,7,4,5,53,45,53,08305.pdf,66
0762.HK,54,31,90,51,18,4,9,11,25,0,0,0,25,20,11,11,48,39,18,82,65,30,00762.pdf,66
1262.HK,12,14,75,18,6,4,10,2,8,0,0,0,8,7,17,2,22,17,6,65,41,38,01262.pdf,66
0042.HK,8,9,78,11,7,6,13,2,0,0,0,9,0,4,11,2,9,8,7,64,42,39,00042.pdf,66
8159.HK,10,12,76,10,6,1,9,2,0,0,0,0,0,6,11,2,10,11,6,56,58,56,08159.pdf,66
2799.HK,16,18,73,24,9,1,4,3,6,0,0,14,6,6,5,3,21,17,9,66,42,37,02799.pdf,66
1109.HK,16,19,71,25,7,6,11,13,24,0,0,14,24,12,10,13,24,21,7,63,40,38,01109.pdf,66
8066.HK,5,10,74,9,6,7,8,5,0,0,0,0,0,8,9,5,13,8,6,46,39,58,08066.pdf,66
3360.HK,23,21,75,35,11,8,11,2,11,33,33,23,11,20,29,2,37,46,11,71,41,30,03360.pdf,66
1777.HK,7,11,75,13,6,4,7,2,0,0,0,4,0,16,10,2,16,13,6,59,37,42,01777.pdf,66
1778.HK,11,15,72,20,4,3,7,2,6,0,0,0,6,10,10,2,16,16,4,61,33,37,01778.pdf,66
8373.HK,6,10,75,9,7,5,8,1,0,0,0,0,0,10,13,1,11,5,7,50,43,55,08373.pdf,66
0743.HK,34,27,76,40,11,17,24,6,6,0,0,4,6,42,24,6,32,33,11,73,52,34,00743.pdf,66
1891.HK,3,4,80,4,3,2,4,1,1,0,0,0,1,2,4,1,4,3,3,51,44,54,01891.pdf,66
2088.HK,4,5,80,5,0,0,2,0,3,0,0,0,3,4,4,0,11,5,0,61,50,46,02088.pdf,66
0023.HK,24,19,79,30,8,5,12,2,19,0,0,9,19,12,9,2,28,31,8,74,50,32,00023.pdf,66
8337.HK,6,9,76,8,5,2,6,0,3,0,0,0,3,7,8,0,13,8,5,52,44,54,08337.pdf,66
0046.HK,7,8,79,11,4,3,6,1,12,0,0,0,12,3,7,1,12,9,4,65,40,36,00046.pdf,66
1194.HK,6,7,78,11,5,1,9,3,3,0,0,0,3,7,8,3,10,8,5,65,33,33,01194.pdf,66
0978.HK,15,18,72,19,7,4,10,1,8,0,0,0,8,10,20,1,29,18,7,61,48,46,00978.pdf,66
8188.HK,4,9,75,8,4,3,9,0,0,0,0,0,0,2,6,0,7,7,4,47,36,55,08188.pdf,66
3323.HK,13,16,73,16,10,8,14,3,4,0,0,0,4,15,16,3,14,13,10,59,52,50,03323.pdf,66
0171.HK,5,14,68,18,5,5,9,1,0,0,0,0,0,20,7,1,10,13,5,53,19,40,00171.pdf,66
0336.HK,18,25,65,31,13,5,24,9,3,0,0,0,3,15,17,9,18,19,13,60,36,40,00336.pdf,66
2202.HK,34,27,77,43,22,15,14,4,22,0,0,4,22,20,15,4,31,49,22,74,49,31,02202.pdf,66
0607.HK,14,18,71,22,12,8,20,5,14,0,0,0,14,11,16,5,20,22,12,61,39,41,00607.pdf,66
0236.HK,6,7,79,13,3,1,2,0,8,0,0,0,8,6,5,0,13,9,3,66,29,29,00236.pdf,66
0063.HK,3,5,78,7,3,1,3,1,0,0,0,0,0,2,4,1,6,5,3,55,27,41,00063.pdf,66
8512.HK,4,4,81,5,4,2,6,1,1,0,0,0,1,4,7,1,5,5,4,65,48,41,08512.pdf,66
2328.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,02328.pdf,66
1112.HK,19,17,77,22,8,6,13,8,1,0,0,0,1,10,7,8,11,25,8,69,55,40,01112.pdf,66
8622.HK,6,9,77,10,7,3,7,0,0,0,0,0,0,9,10,0,11,7,7,58,39,45,08622.pdf,66
8053.HK,4,5,80,8,4,3,6,0,4,33,33,4,4,9,11,0,12,7,4,64,38,37,08053.pdf,66
0270.HK,30,28,71,41,17,33,23,5,8,33,33,9,8,33,48,5,34,39,17,69,45,35,00270.pdf,66
2212.HK,7,11,74,11,5,4,4,1,12,0,0,0,12,11,11,1,11,10,5,53,40,51,02212.pdf,66
1679.HK,9,10,78,12,4,3,9,5,1,0,0,0,1,11,10,5,17,12,4,65,47,41,01679.pdf,66
0836.HK,35,30,73,40,19,25,25,7,14,0,0,4,14,12,31,7,23,31,19,70,53,37,00836.pdf,66
1076.HK,6,7,79,7,5,2,4,1,0,0,0,0,0,4,5,1,9,7,5,59,57,52,01076.pdf,66
8148.HK,4,8,76,8,2,0,4,1,0,0,0,0,0,6,3,1,9,6,2,52,29,46,08148.pdf,66
8491.HK,6,11,73,8,5,2,7,2,1,0,0,4,1,8,8,2,12,8,5,43,42,64,08491.pdf,66
1127.HK,5,9,76,7,4,4,8,2,1,0,0,0,1,8,8,2,11,6,4,48,45,59,01127.pdf,66
0119.HK,7,7,79,10,4,6,4,1,1,0,0,0,1,3,10,1,10,8,4,66,41,36,00119.pdf,66
2878.HK,6,5,82,7,4,1,4,1,1,0,0,4,1,1,4,1,8,6,4,73,57,36,02878.pdf,66
1540.HK,5,8,76,7,4,3,8,2,1,0,0,0,1,8,9,2,9,6,4,45,46,63,01540.pdf,66
0089.HK,3,4,80,4,3,1,3,0,3,0,0,0,3,5,4,0,4,4,3,56,45,50,00089.pdf,66
1997.HK,14,17,72,25,9,5,15,5,12,0,0,4,12,13,12,5,24,25,9,65,33,33,01997.pdf,66
2885.HK,3,8,75,9,4,4,4,0,0,0,0,0,0,5,5,0,10,6,4,52,23,42,02885.pdf,66
0765.HK,4,7,77,6,5,7,9,1,3,0,0,0,3,8,8,1,12,5,5,48,45,59,00765.pdf,66
1257.HK,22,31,60,42,18,15,30,9,4,33,33,4,4,16,40,9,29,32,18,62,32,36,01257.pdf,66
8400.HK,3,6,78,6,3,3,6,0,0,0,0,0,0,5,4,0,8,4,3,51,32,49,08400.pdf,66
0010.HK,22,30,61,32,9,20,26,23,1,0,0,4,1,11,12,23,28,27,9,58,43,47,00010.pdf,66
0101.HK,22,30,61,32,9,20,25,23,1,0,0,4,1,11,12,23,28,27,9,58,43,47,00101.pdf,66
2111.HK,5,6,79,7,2,3,3,1,4,0,0,0,4,5,5,1,6,4,2,61,39,41,02111.pdf,66
8333.HK,2,4,79,3,1,1,1,1,3,0,0,0,3,3,2,1,6,3,1,43,38,62,08333.pdf,66
6808.HK,8,7,80,11,3,3,4,1,0,0,0,0,0,4,6,1,11,8,3,69,43,33,06808.pdf,66
1617.HK,11,12,77,17,5,6,7,4,0,0,0,0,0,5,7,4,9,9,5,67,41,34,01617.pdf,66
8076.HK,12,16,72,13,8,5,10,2,1,33,33,0,1,7,11,2,23,15,8,53,55,59,08076.pdf,66
8027.HK,4,5,80,5,3,3,4,0,0,0,0,0,0,6,7,0,9,4,3,57,53,53,08027.pdf,66
0809.HK,7,14,70,15,4,1,7,1,0,0,0,0,0,7,12,1,12,8,4,52,28,46,00809.pdf,66
3889.HK,7,15,68,21,4,2,7,1,0,0,0,0,0,7,10,1,12,11,4,57,21,35,03889.pdf,66
6877.HK,4,7,77,7,2,1,3,1,1,0,0,4,1,4,3,1,10,5,2,52,38,50,06877.pdf,66
1007.HK,4,6,79,6,1,1,2,0,3,0,0,0,3,6,4,0,16,4,1,54,44,51,01007.pdf,66
0817.HK,30,17,88,28,10,15,13,9,14,0,0,0,14,11,10,9,24,26,10,83,67,30,00817.pdf,66
3996.HK,14,13,78,18,14,9,15,6,3,0,0,4,3,10,20,6,19,19,14,70,48,35,03996.pdf,66
6136.HK,22,13,85,20,8,8,13,4,11,33,33,0,11,42,20,4,22,22,8,80,67,33,06136.pdf,66
8063.HK,5,7,77,6,4,1,5,1,0,0,0,0,0,5,6,1,8,6,4,48,50,63,08063.pdf,66
6138.HK,27,21,79,32,15,4,6,5,22,0,0,0,22,11,8,5,22,27,15,74,52,33,06138.pdf,66
0185.HK,5,8,77,11,4,1,6,2,6,0,0,0,6,5,5,2,9,10,4,62,32,36,00185.pdf,66
1188.HK,7,12,72,14,6,2,9,1,3,0,0,0,3,17,15,1,19,11,6,55,33,44,01188.pdf,66
2348.HK,8,10,76,15,5,9,11,1,12,0,0,0,12,8,12,1,18,11,5,64,33,34,02348.pdf,66
1513.HK,24,28,66,32,14,6,12,3,25,0,0,14,25,27,21,3,36,29,14,62,48,44,01513.pdf,66
8513.HK,8,11,75,11,7,2,9,2,3,0,0,4,3,8,10,2,13,10,7,54,45,52,08513.pdf,66
0051.HK,3,6,78,6,3,1,5,0,0,0,0,0,0,2,5,0,6,7,3,52,37,50,00051.pdf,66
0175.HK,28,33,63,45,17,16,16,5,6,0,0,4,6,17,23,5,33,36,17,65,39,37,00175.pdf,66
0380.HK,5,10,74,11,5,3,11,2,1,0,0,0,1,10,10,2,11,8,5,53,27,44,00380.pdf,66
1085.HK,6,6,80,9,5,1,7,1,9,0,0,0,9,10,5,1,15,8,5,67,42,35,01085.pdf,66
8229.HK,4,5,79,4,1,1,4,1,3,0,0,0,3,5,3,1,8,4,1,53,53,58,08229.pdf,66
8100.HK,3,7,77,7,4,2,4,1,1,0,0,0,1,5,6,1,9,4,4,52,27,45,08100.pdf,66
0865.HK,3,5,79,5,4,8,7,0,0,0,0,0,0,5,4,0,3,3,4,52,33,48,00865.pdf,66
8536.HK,2,7,76,5,3,0,2,1,0,0,0,0,0,3,7,1,6,7,3,39,29,61,08536.pdf,66
6111.HK,12,14,74,15,5,5,7,1,1,0,0,0,1,11,10,1,16,13,5,59,48,48,06111.pdf,66
1748.HK,4,4,81,7,4,3,6,1,0,0,0,0,0,1,6,1,8,4,4,67,40,34,01748.pdf,66
0737.HK,8,13,72,12,6,4,10,5,4,0,0,0,4,12,15,5,20,10,6,50,41,55,00737.pdf,66
1563.HK,1,4,79,3,2,3,3,0,0,0,0,0,0,2,4,0,5,3,2,43,24,54,01563.pdf,66
0184.HK,3,6,78,6,4,1,5,1,0,0,0,0,0,4,5,1,6,6,4,54,34,46,00184.pdf,66
1929.HK,16,13,81,23,5,5,10,6,3,0,0,0,3,9,6,6,8,16,5,74,43,28,01929.pdf,66
8329.HK,10,17,69,15,7,8,10,3,4,0,0,9,4,7,14,3,13,14,7,50,41,55,08329.pdf,66
1762.HK,4,7,77,11,3,2,4,0,9,0,0,0,9,8,4,0,10,7,3,62,25,32,01762.pdf,66
0135.HK,21,18,77,21,12,11,18,5,0,66,66,0,0,12,22,5,17,19,12,69,60,42,00135.pdf,66
3778.HK,1,2,81,3,1,0,1,0,0,0,0,0,0,4,3,0,3,2,1,53,31,46,03778.pdf,66
0641.HK,6,10,74,13,8,7,12,1,6,0,0,0,6,6,11,1,15,8,8,57,30,41,00641.pdf,66
0297.HK,9,10,78,15,7,4,13,3,0,0,0,0,0,15,15,3,14,14,7,66,40,35,00297.pdf,66
2718.HK,8,10,77,12,4,6,6,3,8,0,0,0,8,6,5,3,14,11,4,62,42,41,02718.pdf,66
2007.HK,33,35,65,39,21,10,14,15,14,0,0,9,14,18,27,15,34,35,21,64,54,45,02007.pdf,66
2001.HK,7,11,75,13,7,3,5,0,0,0,0,0,0,13,9,0,12,16,7,58,34,42,02001.pdf,66
2233.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,02233.pdf,66
3377.HK,30,25,76,51,10,11,13,13,38,0,0,4,38,18,16,13,30,43,10,73,37,25,03377.pdf,66
1368.HK,10,9,80,13,5,2,8,0,1,0,0,0,1,7,9,0,11,11,5,69,51,37,01368.pdf,66
1527.HK,4,12,69,10,6,6,9,0,0,0,0,0,0,12,12,0,9,7,6,39,23,58,01527.pdf,66
1302.HK,4,9,74,9,6,3,8,2,1,0,0,0,1,10,11,2,11,9,6,48,32,52,01302.pdf,66
1044.HK,15,18,71,21,11,10,16,4,1,0,0,0,1,10,18,4,20,19,11,60,45,45,01044.pdf,66
0482.HK,7,15,68,16,7,1,13,5,4,0,0,0,4,12,16,5,15,11,7,50,26,47,00482.pdf,66
1799.HK,16,12,81,13,6,7,7,2,1,0,0,4,1,9,14,2,14,11,6,73,73,45,01799.pdf,66
8283.HK,1,2,81,3,3,0,1,0,0,0,0,0,0,3,4,0,4,2,3,53,32,46,08283.pdf,66
0048.HK,2,4,79,5,2,0,3,1,1,0,0,0,1,1,5,1,8,4,2,56,30,42,00048.pdf,66
0303.HK,25,25,71,33,13,12,25,15,27,0,0,0,27,13,20,15,32,35,13,67,47,38,00303.pdf,66
1061.HK,5,8,76,7,3,2,6,1,0,0,0,0,0,4,7,1,8,6,3,49,41,55,01061.pdf,66
2607.HK,33,59,29,62,31,42,68,3,9,0,0,0,9,49,46,3,23,36,31,52,33,48,02607.pdf,66
1400.HK,2,3,81,3,1,1,2,1,1,0,0,0,1,4,3,1,4,3,1,55,42,49,01400.pdf,66
