file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
1316.HK,9,11,77,11,7,5,11,5,4,0,0,14,4,6,10,5,10,10,7,60,52,48,01316.pdf,55
1188.HK,4,5,80,8,3,2,5,1,0,0,0,0,0,2,6,1,9,5,3,66,32,31,01188.pdf,55
6158.HK,6,6,80,9,5,6,7,1,6,0,0,0,6,7,5,1,10,7,5,68,40,33,06158.pdf,55
2233.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,02233.pdf,55
0094.HK,4,6,79,6,3,2,4,2,3,33,33,0,3,6,4,2,10,6,3,59,42,45,00094.pdf,55
0293.HK,26,18,82,29,12,16,24,7,17,0,0,4,17,12,13,7,23,21,12,77,56,31,00293.pdf,55
0268.HK,24,21,75,29,4,9,8,3,14,0,0,0,14,10,5,3,38,30,4,69,50,37,00268.pdf,55
8325.HK,39,65,27,82,1,2,4,0,0,0,0,9,0,67,3,0,31,20,1,58,30,40,08325.pdf,55
0489.HK,25,22,75,28,14,10,17,4,24,0,0,0,24,18,25,4,30,25,14,69,55,39,00489.pdf,55
1571.HK,7,13,72,11,8,3,11,2,0,0,0,0,0,8,13,2,16,10,8,47,40,58,01571.pdf,55
8128.HK,7,6,81,10,5,13,7,0,0,0,0,0,0,10,11,0,15,7,5,70,46,34,08128.pdf,55
8048.HK,2,6,77,5,3,3,3,1,1,0,0,0,1,3,6,1,7,5,3,44,26,54,08048.pdf,55
8045.HK,5,3,84,4,2,0,4,1,4,0,0,0,4,4,2,1,8,5,2,79,66,34,08045.pdf,55
2380.HK,10,9,80,10,4,13,9,3,4,0,0,0,4,1,12,3,11,8,4,66,62,47,02380.pdf,55
1112.HK,18,19,74,21,9,8,16,7,4,0,0,0,4,9,10,7,12,24,9,65,54,44,01112.pdf,55
1340.HK,3,5,79,5,4,1,5,1,0,0,0,0,0,2,7,1,6,4,4,52,33,48,01340.pdf,55
0802.HK,3,5,78,4,3,0,3,0,0,0,0,0,0,8,5,0,7,3,3,43,41,63,00802.pdf,55
1599.HK,13,12,79,18,6,5,7,2,4,0,0,0,4,5,11,2,11,15,6,70,44,33,01599.pdf,55
0663.HK,4,7,77,6,4,2,6,1,1,0,0,0,1,4,7,1,8,5,4,49,42,56,00663.pdf,55
0081.HK,7,10,76,10,7,6,8,2,8,0,0,0,8,6,11,2,16,12,7,57,43,48,00081.pdf,55
0765.HK,4,6,79,6,4,5,9,1,3,0,0,0,3,8,8,1,11,5,4,53,42,51,00765.pdf,55
0547.HK,3,6,77,5,2,2,3,1,1,0,0,0,1,6,6,1,8,5,2,46,35,57,00547.pdf,55
0753.HK,30,19,85,26,14,3,9,5,9,33,33,0,9,8,16,5,31,22,14,79,70,35,00753.pdf,55
0072.HK,6,7,78,8,4,6,6,1,6,0,0,4,6,6,5,1,15,11,4,59,44,45,00072.pdf,55
8232.HK,2,3,80,3,3,1,3,0,3,0,0,0,3,2,4,0,4,3,3,46,39,58,08232.pdf,55
1889.HK,4,9,75,11,4,1,7,2,0,0,0,0,0,4,9,2,10,10,4,56,24,39,01889.pdf,55
1586.HK,5,8,77,10,5,5,9,1,3,0,0,4,3,6,12,1,12,6,5,60,33,39,01586.pdf,55
1238.HK,10,9,80,14,5,5,8,1,6,0,0,9,6,9,9,1,14,12,5,70,46,34,01238.pdf,55
0346.HK,5,7,78,7,5,4,7,2,0,0,0,0,0,3,8,2,10,7,5,56,46,51,00346.pdf,55
8373.HK,5,9,76,7,4,5,6,1,1,0,0,0,1,9,8,1,8,4,4,47,43,59,08373.pdf,55
0004.HK,14,15,75,22,6,6,10,6,14,0,0,0,14,7,11,6,23,22,6,66,39,35,00004.pdf,55
0683.HK,28,30,66,35,14,10,22,22,16,0,0,0,16,18,20,22,40,44,14,64,50,43,00683.pdf,55
3303.HK,5,8,76,7,8,4,8,0,0,0,0,0,0,10,13,0,10,8,8,50,44,57,03303.pdf,55
8113.HK,1,2,82,2,2,1,3,0,0,0,0,0,0,1,2,0,4,3,2,58,40,44,08113.pdf,55
1109.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01109.pdf,55
2099.HK,38,29,77,39,21,10,24,14,3,66,66,4,3,31,48,14,43,35,21,73,59,37,02099.pdf,55
8283.HK,1,2,81,2,2,0,1,0,0,0,0,0,0,2,4,0,4,2,2,54,32,46,08283.pdf,55
8191.HK,4,3,82,4,2,2,4,0,1,33,33,0,1,5,4,0,8,5,2,67,52,41,08191.pdf,55
1240.HK,5,8,76,14,5,1,5,2,0,33,33,4,0,4,8,2,7,9,5,63,22,30,01240.pdf,55
1133.HK,7,6,80,7,4,2,6,1,1,0,0,0,1,2,11,1,9,7,4,66,57,45,01133.pdf,55
0703.HK,8,12,74,16,7,10,13,2,3,0,0,4,3,7,6,2,12,13,7,61,34,38,00703.pdf,55
8052.HK,4,10,73,8,5,1,5,0,0,0,0,4,0,10,12,0,13,6,5,41,33,61,08052.pdf,55
0119.HK,9,9,80,14,5,7,5,1,9,0,0,0,9,4,11,1,12,12,5,70,41,31,00119.pdf,55
8178.HK,8,14,71,14,6,14,16,2,0,0,0,14,0,24,9,2,29,13,6,51,38,51,08178.pdf,55
0762.HK,51,30,89,50,16,3,7,14,22,0,0,9,22,23,9,14,46,40,16,81,63,30,00762.pdf,55
3320.HK,30,25,76,28,11,3,10,4,16,0,0,14,16,10,27,4,30,30,11,70,66,44,03320.pdf,55
0821.HK,4,5,79,5,4,2,5,2,1,0,0,0,1,7,4,2,7,5,4,56,50,52,00821.pdf,55
0288.HK,14,17,72,17,12,16,20,8,1,33,33,0,1,9,18,8,19,16,12,58,51,51,00288.pdf,55
0893.HK,8,8,80,10,4,5,8,2,4,0,0,0,4,4,8,2,10,9,4,67,50,39,00893.pdf,55
0357.HK,25,13,87,27,6,5,6,4,9,33,33,0,9,17,22,4,28,24,6,82,56,25,00357.pdf,55
0978.HK,11,13,76,14,8,9,10,1,8,0,0,4,8,12,18,1,19,15,8,62,50,46,00978.pdf,55
1120.HK,5,9,75,7,8,3,7,1,0,0,0,0,0,4,11,1,10,10,8,44,43,63,01120.pdf,55
0023.HK,20,15,81,25,6,4,10,5,19,0,0,9,19,11,7,5,22,23,6,75,50,30,00023.pdf,55
0316.HK,31,31,69,41,7,1,20,7,35,0,0,0,35,16,20,7,28,31,7,67,47,37,00316.pdf,55
0747.HK,7,9,77,11,6,2,5,3,0,0,0,0,0,9,9,3,10,9,6,60,39,42,00747.pdf,55
3678.HK,20,37,49,47,10,2,3,3,6,0,0,9,6,9,6,3,37,52,10,57,26,39,03678.pdf,55
8471.HK,4,8,76,6,3,3,3,0,1,0,0,0,1,8,6,0,9,5,3,40,40,66,08471.pdf,55
2000.HK,4,10,73,12,6,3,6,1,1,0,0,0,1,4,11,1,14,11,6,53,24,42,02000.pdf,55
6138.HK,21,17,79,25,7,2,3,3,22,0,0,4,22,8,6,3,19,22,7,72,52,34,06138.pdf,55
8296.HK,3,4,80,6,3,2,4,2,0,0,0,0,0,5,3,2,9,6,3,64,34,34,08296.pdf,55
8270.HK,2,3,81,5,3,2,4,0,0,0,0,0,0,1,3,0,4,3,3,62,34,37,08270.pdf,55
8328.HK,3,3,81,6,1,3,4,0,3,0,0,0,3,6,4,0,7,3,1,65,30,32,08328.pdf,55
8400.HK,2,7,75,18,2,2,4,0,4,0,0,0,4,1,3,0,6,8,2,64,6,20,08400.pdf,55
8430.HK,5,7,77,6,4,2,4,2,0,0,0,0,0,6,6,2,7,5,4,50,48,58,08430.pdf,55
0665.HK,5,8,77,8,5,3,6,1,1,0,0,0,1,6,4,1,13,7,5,55,45,52,00665.pdf,55
1623.HK,5,11,72,12,6,5,11,1,3,0,0,0,3,13,16,1,12,10,6,50,26,46,01623.pdf,55
8203.HK,4,6,79,6,3,2,3,1,1,0,0,0,1,6,6,1,7,6,3,55,41,49,08203.pdf,55
0311.HK,9,5,85,8,3,2,4,3,14,0,0,0,14,4,4,3,11,9,3,82,73,35,00311.pdf,55
2218.HK,5,6,79,8,3,3,7,2,1,0,0,0,1,6,9,2,9,7,3,62,45,42,02218.pdf,55
8513.HK,7,10,75,10,6,2,7,2,3,0,0,4,3,8,9,2,13,9,6,53,43,52,08513.pdf,55
0334.HK,10,14,73,13,6,3,5,4,3,0,0,4,3,9,18,4,14,13,6,54,45,52,00334.pdf,55
2202.HK,35,31,72,43,23,15,18,4,29,0,0,0,29,18,19,4,30,50,23,70,50,36,02202.pdf,55
0876.HK,4,8,76,8,6,5,7,0,0,0,0,0,0,8,9,0,10,9,6,50,31,49,00876.pdf,55
8337.HK,5,9,76,8,5,2,6,0,3,0,0,0,3,7,8,0,12,8,5,50,42,54,08337.pdf,55
1061.HK,5,8,76,7,3,1,5,1,0,0,0,0,0,4,7,1,9,7,3,49,42,56,01061.pdf,55
1812.HK,5,8,77,7,4,2,5,0,0,0,0,4,0,9,7,0,9,7,4,51,46,56,01812.pdf,55
1194.HK,4,6,79,8,3,1,6,2,3,0,0,0,3,5,6,2,7,6,3,61,31,36,01194.pdf,55
1928.HK,15,25,61,26,9,7,17,8,3,0,0,4,3,8,12,8,15,22,9,53,36,48,01928.pdf,55
1176.HK,5,10,74,9,4,1,9,3,1,0,0,0,1,7,7,3,12,7,4,49,34,52,01176.pdf,55
0171.HK,5,11,72,10,5,3,7,1,0,0,0,0,0,16,8,1,10,11,5,43,32,58,00171.pdf,55
8006.HK,4,4,81,4,2,1,3,1,1,0,0,0,1,2,3,1,6,3,2,62,61,51,08006.pdf,55
3633.HK,5,11,72,9,7,13,10,1,1,0,0,0,1,5,14,1,15,9,7,44,37,60,03633.pdf,55
2358.HK,7,9,77,9,3,7,4,2,1,0,0,0,1,8,6,2,13,11,3,57,48,50,02358.pdf,55
8053.HK,5,6,79,7,3,3,5,0,4,33,33,4,4,6,10,0,13,7,3,61,41,41,08053.pdf,55
8211.HK,4,8,76,7,3,3,4,2,1,0,0,0,1,8,7,2,10,7,3,47,37,56,08211.pdf,55
8493.HK,3,4,81,5,2,0,3,2,1,0,0,0,1,8,2,2,7,4,2,63,42,40,08493.pdf,55
0817.HK,24,15,84,27,5,11,10,6,29,0,0,0,29,12,11,6,24,24,5,78,54,29,00817.pdf,55
0326.HK,8,10,76,13,4,3,9,1,0,0,0,0,0,4,9,1,9,12,4,61,36,39,00326.pdf,55
8179.HK,3,6,77,6,4,2,5,1,0,0,0,0,0,5,6,1,8,6,4,45,34,57,08179.pdf,55
8437.HK,2,4,80,4,3,1,3,0,0,0,0,0,0,1,4,0,4,3,3,49,37,54,08437.pdf,55
1030.HK,13,14,75,19,10,10,16,0,6,0,0,19,6,7,9,0,9,12,10,66,41,36,01030.pdf,55
1508.HK,18,17,76,28,11,2,4,8,9,0,0,4,9,11,10,8,20,26,11,70,41,31,01508.pdf,55
0524.HK,3,5,79,5,4,3,4,1,1,0,0,4,1,3,4,1,8,4,4,53,47,54,00524.pdf,55
1205.HK,11,16,70,23,7,9,12,2,4,0,0,0,4,14,18,2,21,14,7,61,30,36,01205.pdf,55
0743.HK,30,33,65,42,12,18,21,7,4,0,0,4,4,27,28,7,39,35,12,65,45,39,00743.pdf,55
8139.HK,4,4,81,4,0,0,3,0,1,0,0,0,1,4,3,0,4,3,0,61,54,49,08139.pdf,55
1302.HK,5,9,75,9,6,7,9,1,6,0,0,0,6,10,10,1,9,9,6,50,37,52,01302.pdf,55
2738.HK,4,9,74,7,7,3,8,1,0,0,0,0,0,6,10,1,10,8,7,40,34,63,02738.pdf,55
3848.HK,2,4,79,4,2,4,6,1,1,0,0,0,1,3,3,1,6,5,2,48,41,58,03848.pdf,55
6822.HK,5,10,73,10,8,13,10,1,1,0,0,0,1,8,8,1,10,10,8,48,35,54,06822.pdf,55
8285.HK,3,5,79,6,3,4,5,1,3,0,0,0,3,6,4,1,8,4,3,59,33,40,08285.pdf,55
8063.HK,4,7,77,5,4,2,4,2,0,0,0,0,0,5,5,2,7,6,4,45,53,67,08063.pdf,55
1198.HK,3,7,76,7,4,2,8,2,0,0,0,0,0,5,7,2,10,7,4,48,33,53,01198.pdf,55
8159.HK,8,12,74,10,7,4,10,2,0,0,0,0,0,6,14,2,13,10,7,52,49,57,08159.pdf,55
8188.HK,4,7,77,6,4,2,7,0,3,0,0,0,3,1,6,0,8,5,4,50,39,54,08188.pdf,55
1052.HK,13,17,72,19,5,5,8,4,1,0,0,4,1,12,17,4,23,26,5,60,44,44,01052.pdf,55
1292.HK,21,18,77,21,5,6,7,4,1,0,0,4,1,6,16,4,22,18,5,69,62,44,01292.pdf,55
1997.HK,12,15,73,22,7,5,13,5,11,0,0,0,11,6,10,5,21,21,7,64,34,35,01997.pdf,55
0210.HK,4,5,79,7,3,3,3,0,1,0,0,0,1,6,4,0,8,4,3,61,40,41,00210.pdf,55
1039.HK,5,10,74,10,3,1,6,3,1,0,0,0,1,5,6,3,9,8,3,50,30,48,01039.pdf,55
8229.HK,4,5,80,4,2,2,5,2,4,0,0,0,4,5,3,2,8,4,2,54,62,61,08229.pdf,55
1313.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01313.pdf,55
6896.HK,2,4,80,4,2,1,2,0,0,0,0,0,0,6,5,0,5,4,2,53,35,48,06896.pdf,55
1679.HK,10,8,81,12,3,3,9,5,1,0,0,4,1,10,10,5,20,13,3,73,55,35,01679.pdf,55
0819.HK,9,5,85,8,2,3,4,3,11,0,0,0,11,4,2,3,8,8,2,82,69,32,00819.pdf,55
2348.HK,7,8,78,12,4,6,8,1,4,0,0,0,4,7,11,1,15,10,4,65,39,35,02348.pdf,55
8416.HK,3,6,78,5,4,4,5,2,4,0,0,0,4,4,5,2,11,5,4,48,40,57,08416.pdf,55
8292.HK,5,7,78,6,4,3,5,0,3,0,0,0,3,2,7,0,8,6,4,52,53,59,08292.pdf,55
8027.HK,4,5,80,5,3,3,3,0,0,0,0,0,0,5,6,0,8,4,3,58,54,53,08027.pdf,55
8076.HK,12,16,72,13,8,5,10,2,1,33,33,0,1,7,12,2,23,15,8,53,54,59,08076.pdf,55
0010.HK,20,27,63,31,10,10,20,22,3,0,0,14,3,13,10,22,31,26,10,59,39,43,00010.pdf,55
0101.HK,20,27,63,31,10,10,20,22,3,0,0,14,3,13,10,22,31,26,10,59,39,43,00101.pdf,55
8066.HK,5,11,73,9,7,7,10,2,1,0,0,0,1,8,13,2,18,10,7,44,39,61,08066.pdf,55
0135.HK,12,14,74,15,7,6,14,3,0,0,0,0,0,14,21,3,13,14,7,60,51,48,00135.pdf,55
1268.HK,2,3,81,3,2,1,5,2,0,0,0,0,0,2,4,2,6,3,2,59,45,46,01268.pdf,55
2878.HK,4,3,84,4,3,1,3,1,1,0,0,4,1,0,2,1,5,3,3,80,68,34,02878.pdf,55
0690.HK,4,11,72,8,7,6,10,0,0,0,0,0,0,8,13,0,12,10,7,35,37,70,00690.pdf,55
1266.HK,5,9,76,9,5,3,11,2,6,0,0,0,6,8,12,2,12,8,5,54,36,47,01266.pdf,55
0542.HK,3,6,77,6,3,2,4,1,3,0,0,0,3,3,7,1,9,5,3,47,36,55,00542.pdf,55
8100.HK,3,6,77,6,4,2,3,0,1,0,0,0,1,4,6,0,8,4,4,51,29,47,08100.pdf,55
1085.HK,6,6,80,9,5,2,8,1,1,0,0,0,1,10,5,1,14,8,5,65,41,37,01085.pdf,55
1572.HK,3,6,77,5,3,3,4,1,4,0,0,0,4,4,6,1,5,5,3,42,37,62,01572.pdf,55
0641.HK,5,9,75,11,7,7,12,0,3,0,0,0,3,6,9,0,13,6,7,54,29,43,00641.pdf,55
8333.HK,2,4,79,3,1,1,1,1,3,0,0,0,3,3,2,1,6,3,1,42,37,62,08333.pdf,55
3778.HK,1,2,81,3,1,0,1,0,0,0,0,0,0,4,3,0,3,2,1,53,31,46,03778.pdf,55
1368.HK,13,10,81,15,3,2,7,0,3,0,0,4,3,8,8,0,10,13,3,73,56,36,01368.pdf,55
0046.HK,6,8,78,10,4,2,5,1,8,0,0,0,8,3,7,1,12,8,4,61,35,39,00046.pdf,55
1929.HK,12,14,75,20,5,4,10,8,6,0,0,0,6,8,8,8,10,15,5,65,37,35,01929.pdf,55
1966.HK,5,7,78,8,4,4,6,2,3,0,0,14,3,7,5,2,11,8,4,58,40,45,01966.pdf,55
2607.HK,33,45,50,57,23,40,61,3,4,0,0,0,4,23,22,3,22,33,23,61,36,40,02607.pdf,55
0185.HK,4,6,78,9,4,1,5,2,1,0,0,0,1,5,5,2,9,9,4,61,33,37,00185.pdf,55
0719.HK,18,17,77,18,6,1,12,6,4,0,0,0,4,8,20,6,18,15,6,67,61,45,00719.pdf,55
2226.HK,20,18,76,35,5,3,9,3,8,0,0,0,8,11,14,3,17,21,5,72,36,26,02226.pdf,55
0257.HK,24,23,73,40,12,12,34,12,6,0,0,0,6,22,24,12,25,28,12,70,37,29,00257.pdf,55
3377.HK,20,18,76,41,6,7,9,11,27,0,0,14,27,18,12,11,25,34,6,73,29,22,03377.pdf,55
1656.HK,5,11,73,10,4,4,8,2,1,33,33,0,1,9,6,2,7,6,4,50,34,51,01656.pdf,55
1513.HK,19,23,69,27,6,7,9,3,12,0,0,4,12,18,13,3,29,24,6,62,45,43,01513.pdf,55
0905.HK,4,6,79,5,4,3,5,1,1,0,0,0,1,4,5,1,7,5,4,52,48,56,00905.pdf,55
3311.HK,14,31,53,28,14,8,21,10,9,0,0,4,9,19,35,10,28,30,14,46,32,55,03311.pdf,55
8246.HK,6,13,70,10,5,6,6,1,0,0,0,4,0,8,13,1,16,11,5,41,35,62,08246.pdf,55
6808.HK,7,4,84,9,4,5,6,2,1,0,0,0,1,5,4,2,9,7,4,80,50,25,06808.pdf,55
0303.HK,25,26,70,34,15,12,26,15,27,0,0,0,27,19,21,15,34,36,15,66,46,39,00303.pdf,55
0177.HK,22,21,73,26,9,6,12,6,3,0,0,0,3,12,22,6,26,27,9,66,51,41,00177.pdf,55
1090.HK,6,8,77,9,5,2,7,2,0,0,0,0,0,9,10,2,14,10,5,58,39,44,01090.pdf,55
0598.HK,8,8,79,9,5,2,4,1,1,0,0,4,1,8,9,1,13,8,5,63,53,46,00598.pdf,55
0265.HK,6,8,77,8,3,3,5,3,9,0,0,0,9,10,5,3,11,8,3,55,46,52,00265.pdf,55
1070.HK,17,16,76,21,7,5,8,1,8,0,0,4,8,14,23,1,23,21,7,68,50,38,01070.pdf,55
8495.HK,4,5,80,6,2,1,3,0,1,0,0,0,1,2,4,0,7,6,2,62,45,43,08495.pdf,55
0236.HK,5,7,78,11,3,0,2,0,8,33,33,0,8,6,6,0,12,8,3,65,31,32,00236.pdf,55
8483.HK,1,2,81,2,1,0,1,0,0,0,0,0,0,3,3,0,5,2,1,51,41,54,08483.pdf,55
3882.HK,5,7,78,7,5,4,7,2,1,0,0,0,1,9,7,2,9,6,5,57,45,48,03882.pdf,55
0467.HK,2,3,81,3,1,1,1,0,0,0,0,0,0,3,3,0,5,3,1,58,38,43,00467.pdf,55
0089.HK,2,4,80,3,3,1,3,0,3,0,0,0,3,5,5,0,4,4,3,52,46,55,00089.pdf,55
1203.HK,5,7,78,14,5,4,9,2,1,0,0,0,1,14,10,2,8,11,5,66,23,27,01203.pdf,55
0769.HK,3,4,81,6,2,1,4,0,0,0,0,0,0,5,5,0,6,3,2,64,31,33,00769.pdf,55
3989.HK,9,17,67,14,15,11,27,5,0,0,0,0,0,10,17,5,9,13,15,42,41,64,03989.pdf,55
0312.HK,6,10,75,11,4,5,5,1,0,0,0,4,0,6,8,1,14,9,4,56,33,43,00312.pdf,55
1257.HK,21,21,73,33,14,13,29,10,12,0,0,0,12,19,22,10,21,22,14,69,40,32,01257.pdf,55
8226.HK,3,7,76,5,6,4,8,2,1,0,0,0,1,2,7,2,5,4,6,42,39,63,08226.pdf,55
1330.HK,8,10,76,11,7,2,14,2,1,0,0,0,1,11,15,2,10,9,7,59,45,46,01330.pdf,55
0522.HK,12,9,82,11,6,1,7,2,8,0,0,4,8,5,9,2,14,10,6,73,67,42,00522.pdf,55
1127.HK,5,7,78,6,3,4,7,1,4,33,33,0,4,5,7,1,10,6,3,52,47,56,01127.pdf,55
2688.HK,20,23,70,23,13,12,16,5,20,0,0,9,20,8,30,5,29,25,13,61,54,48,02688.pdf,55
0643.HK,2,5,79,6,3,2,5,1,1,0,0,0,1,2,5,1,6,4,3,57,26,39,00643.pdf,55
1262.HK,8,8,79,11,4,3,8,2,4,0,0,0,4,2,12,2,12,10,4,66,43,37,01262.pdf,55
2292.HK,4,9,74,8,3,3,4,0,0,0,0,0,0,5,7,0,13,8,3,43,34,59,02292.pdf,55
0297.HK,8,10,77,11,4,3,7,1,0,0,0,4,0,10,12,1,11,12,4,60,45,45,00297.pdf,55
0688.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00688.pdf,55
0829.HK,3,7,77,6,3,3,6,0,6,0,0,0,6,9,7,0,6,6,3,49,37,54,00829.pdf,55
1631.HK,2,4,80,4,3,2,4,1,1,0,0,0,1,2,5,1,7,4,3,51,36,51,01631.pdf,55
8225.HK,1,1,83,3,0,0,1,0,3,0,0,0,3,2,0,0,3,2,0,72,40,28,08225.pdf,55
1072.HK,9,7,81,9,6,2,3,0,0,0,0,4,0,6,8,0,6,6,6,71,62,41,01072.pdf,55
1528.HK,12,10,81,15,5,5,9,1,12,0,0,0,12,10,11,1,17,17,5,72,51,34,01528.pdf,55
0175.HK,29,31,66,41,12,16,17,5,9,0,0,4,9,16,26,5,33,32,12,65,43,38,00175.pdf,55
1913.HK,23,25,70,38,0,0,1,0,0,0,0,0,0,68,0,0,7,7,0,67,38,32,01913.pdf,55
1210.HK,5,8,77,7,4,3,4,0,1,0,0,0,1,7,8,0,9,7,4,54,45,52,01210.pdf,55
2020.HK,16,22,67,21,9,5,11,2,11,0,0,0,11,17,13,2,26,27,9,55,48,52,02020.pdf,55
1359.HK,20,19,74,28,13,5,6,5,6,0,0,14,6,8,6,5,23,21,13,68,44,35,01359.pdf,55
0066.HK,42,33,75,49,5,0,15,12,4,0,0,0,4,16,24,12,49,45,5,73,52,33,00066.pdf,55
0123.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00123.pdf,55
0772.HK,3,5,80,5,2,1,3,1,0,0,0,0,0,3,3,1,7,5,2,57,47,49,00772.pdf,55
1862.HK,7,9,78,9,2,1,3,2,1,0,0,4,1,7,5,2,9,9,2,60,48,47,01862.pdf,55
1788.HK,3,3,81,4,2,1,3,0,0,0,0,0,0,3,2,0,5,4,2,61,44,44,01788.pdf,55
6877.HK,4,6,78,6,2,0,3,1,3,0,0,4,3,4,3,1,10,5,2,53,39,50,06877.pdf,55
1339.HK,19,26,65,29,13,5,8,2,9,0,0,4,9,13,18,2,28,26,13,59,42,45,01339.pdf,55
3898.HK,29,20,83,31,4,1,6,6,3,0,0,0,3,20,27,6,28,28,4,77,58,32,03898.pdf,55
0626.HK,6,8,77,7,2,0,3,2,8,0,0,0,8,8,3,2,11,7,2,53,49,55,00626.pdf,55
8420.HK,3,4,81,4,1,1,3,0,4,0,0,0,4,5,3,0,8,3,1,59,48,48,08420.pdf,55
2378.HK,26,18,82,25,8,5,9,2,29,0,0,4,29,9,5,2,21,26,8,76,64,36,02378.pdf,55
0778.HK,3,6,78,7,3,1,5,3,1,0,0,0,1,4,4,3,6,9,3,56,33,43,00778.pdf,55
8329.HK,9,16,69,12,6,9,9,2,4,0,0,0,4,5,13,2,10,13,6,44,46,64,08329.pdf,55
3369.HK,17,11,84,19,5,3,5,2,1,0,0,9,1,8,15,2,19,16,5,78,57,30,03369.pdf,55
1008.HK,4,6,79,7,4,0,6,5,0,0,0,0,0,6,7,5,6,6,4,57,43,47,01008.pdf,55
1093.HK,18,25,65,31,11,6,13,3,20,0,0,0,20,19,26,3,25,23,11,61,36,39,01093.pdf,55
1480.HK,4,7,77,8,2,2,5,0,0,0,0,0,0,8,6,0,10,6,2,56,30,42,01480.pdf,55
8491.HK,1,4,79,3,1,2,2,0,0,0,0,0,0,2,2,0,6,2,1,39,25,59,08491.pdf,55
2007.HK,29,33,63,37,14,10,12,8,11,0,0,0,11,22,19,8,36,42,14,61,49,45,02007.pdf,55
