file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
2623.HK,5,5,81,6,2,2,3,1,1,0,0,0,1,6,4,1,7,6,2,67,47,38,02623.pdf,88
0905.HK,5,7,78,6,5,3,7,2,1,0,0,0,1,5,6,2,8,6,5,53,46,54,00905.pdf,88
1542.HK,12,19,68,18,8,8,10,3,0,0,0,0,0,8,16,3,16,13,8,53,43,52,01542.pdf,88
2299.HK,8,8,79,10,6,8,11,1,1,0,0,0,1,8,12,1,15,10,6,65,47,40,02299.pdf,88
1821.HK,14,9,83,14,5,8,6,4,1,0,0,0,1,4,3,4,9,11,5,78,58,32,01821.pdf,88
8373.HK,5,9,75,9,6,5,7,1,0,0,0,0,0,10,11,1,10,5,6,50,38,53,08373.pdf,88
3989.HK,11,26,56,22,16,8,27,8,0,0,0,0,0,19,28,8,24,19,16,42,31,59,03989.pdf,88
8527.HK,3,5,79,4,2,0,2,2,0,0,0,0,0,2,4,2,6,3,2,50,39,54,08527.pdf,88
0200.HK,26,35,58,34,12,7,26,20,6,0,0,0,6,9,16,20,20,30,12,56,47,51,00200.pdf,88
1733.HK,12,20,66,20,9,5,12,2,3,0,0,0,3,11,26,2,22,18,9,53,38,50,01733.pdf,88
8270.HK,5,6,80,9,5,4,7,2,0,0,0,0,0,3,6,2,9,5,5,65,37,35,08270.pdf,88
8493.HK,5,6,79,8,3,3,7,1,1,0,0,0,1,10,4,1,13,7,3,61,40,41,08493.pdf,88
0679.HK,4,8,76,9,3,4,7,0,1,0,0,0,1,2,7,0,28,7,3,54,32,46,00679.pdf,88
0330.HK,25,24,73,32,11,5,24,6,12,0,0,0,12,18,9,6,15,20,11,68,48,37,00330.pdf,88
8187.HK,9,12,74,12,9,4,8,2,0,0,0,0,0,10,12,2,18,13,9,55,50,53,08187.pdf,88
1133.HK,12,10,81,13,6,3,10,3,1,0,0,0,1,9,14,3,15,11,6,73,56,36,01133.pdf,88
2223.HK,5,7,79,8,3,3,6,0,11,0,0,0,11,7,6,0,14,7,3,62,40,40,02223.pdf,88
0607.HK,12,14,74,17,8,10,14,2,4,0,0,0,4,10,14,2,19,19,8,62,44,43,00607.pdf,88
1968.HK,7,15,68,13,8,8,15,3,1,0,0,4,1,9,15,3,17,11,8,42,34,60,01968.pdf,88
1070.HK,23,38,51,33,18,12,18,7,12,0,0,14,12,19,40,7,39,28,18,49,43,57,01070.pdf,88
0807.HK,13,24,61,23,16,8,26,4,0,0,0,0,0,9,29,4,25,19,16,50,35,52,00807.pdf,88
6939.HK,9,9,80,10,6,5,9,2,1,0,0,0,1,6,13,2,16,8,6,67,56,42,06939.pdf,88
8229.HK,4,5,80,4,2,1,5,1,4,0,0,0,4,5,3,1,9,4,2,54,58,59,08229.pdf,88
1302.HK,9,17,66,16,8,5,11,1,3,0,0,9,3,14,17,1,21,14,8,48,33,53,01302.pdf,88
3839.HK,5,9,74,11,5,5,7,0,1,0,0,0,1,6,8,0,8,7,5,52,28,45,03839.pdf,88
0069.HK,7,8,78,12,4,2,6,1,0,0,0,0,0,3,6,1,7,12,4,64,38,36,00069.pdf,88
0363.HK,8,9,78,11,7,7,9,2,6,0,0,0,6,14,11,2,15,11,7,64,44,39,00363.pdf,88
0181.HK,4,8,75,12,3,0,5,1,1,0,0,0,1,6,6,1,8,9,3,58,20,33,00181.pdf,88
0154.HK,3,4,80,4,3,3,6,0,0,0,0,4,0,2,7,0,5,5,3,55,42,50,00154.pdf,88
2280.HK,9,15,71,16,7,2,9,3,8,33,33,14,8,13,12,3,17,11,7,55,38,48,02280.pdf,88
1272.HK,18,26,63,26,15,9,28,4,1,0,0,0,1,8,29,4,19,17,15,55,42,50,01272.pdf,88
0171.HK,5,12,71,16,5,1,7,0,1,0,0,0,1,13,8,0,15,12,5,56,20,37,00171.pdf,88
0762.HK,64,39,88,59,23,4,7,11,30,0,0,0,30,27,16,11,55,44,23,80,67,33,00762.pdf,88
2601.HK,26,36,56,32,22,19,13,3,6,0,0,9,6,24,19,3,32,35,22,52,51,57,02601.pdf,88
3311.HK,29,49,40,47,12,9,28,21,12,0,0,4,12,25,41,21,41,36,12,51,38,52,03311.pdf,88
0023.HK,29,31,66,39,11,10,27,8,16,0,0,4,16,10,9,8,33,31,11,65,46,40,00023.pdf,88
0966.HK,24,26,68,39,13,8,12,3,22,0,0,9,22,14,16,3,38,32,13,66,37,33,00966.pdf,88
2607.HK,38,74,13,73,48,32,88,0,12,0,0,19,12,72,57,0,23,44,48,50,32,50,02607.pdf,88
0643.HK,2,5,79,6,3,3,5,1,1,0,0,0,1,2,5,1,6,4,3,56,25,39,00643.pdf,88
8292.HK,5,6,79,6,5,3,5,0,0,0,0,0,0,2,6,0,8,6,5,59,48,48,08292.pdf,88
0880.HK,13,13,77,21,8,9,10,7,20,0,0,0,20,6,9,7,19,19,8,69,40,32,00880.pdf,88
8305.HK,4,5,79,6,5,0,6,0,1,0,0,4,1,3,7,0,7,4,5,56,43,48,08305.pdf,88
0641.HK,8,13,72,14,10,11,15,2,1,0,0,0,1,8,14,2,16,10,10,55,34,46,00641.pdf,88
0011.HK,38,38,65,43,18,14,22,16,9,66,66,0,9,17,16,16,45,53,18,66,55,44,00011.pdf,88
9608.HK,10,15,71,15,6,5,10,1,4,0,0,0,4,12,15,1,27,15,6,55,41,48,09608.pdf,88
0960.HK,27,23,76,41,7,11,14,4,8,0,0,4,8,22,24,4,37,44,7,73,41,28,00960.pdf,88
0358.HK,46,42,67,73,25,16,30,5,14,0,0,4,14,16,49,5,41,53,25,72,40,29,00358.pdf,88
8623.HK,9,13,73,11,9,2,10,1,0,0,0,0,0,9,16,1,16,10,9,51,47,57,08623.pdf,88
0061.HK,4,8,76,9,4,1,7,1,0,0,0,0,0,9,8,1,11,7,4,55,28,41,00061.pdf,88
0696.HK,25,19,79,23,10,6,10,5,1,0,0,14,1,10,18,5,29,20,10,72,65,41,00696.pdf,88
0658.HK,16,20,70,21,8,6,14,1,0,0,0,0,0,15,19,1,25,16,8,58,48,48,00658.pdf,88
0371.HK,46,42,67,51,24,34,33,14,3,0,0,0,3,78,47,14,46,51,24,69,55,40,00371.pdf,88
2212.HK,7,11,74,12,4,4,5,1,0,0,0,0,0,12,13,1,15,10,4,57,38,45,02212.pdf,88
1099.HK,17,28,59,23,13,5,13,3,1,0,0,0,1,11,22,3,22,25,13,47,45,60,01099.pdf,88
0767.HK,4,8,77,6,3,1,5,0,3,0,0,0,3,6,5,0,12,6,3,48,44,58,00767.pdf,88
0688.HK,34,40,58,52,24,28,25,16,1,33,33,14,1,32,30,16,44,50,24,64,40,38,00688.pdf,88
1515.HK,14,15,75,20,5,2,7,3,4,0,0,0,4,7,13,3,19,23,5,66,43,37,01515.pdf,88
8100.HK,3,7,77,8,5,2,5,1,4,0,0,0,4,4,7,1,9,5,5,54,28,43,08100.pdf,88
8495.HK,6,10,74,10,6,4,7,2,0,0,0,0,0,5,8,2,14,9,6,53,40,51,08495.pdf,88
1615.HK,6,11,73,9,5,3,8,1,0,0,0,0,0,7,10,1,12,7,5,46,38,57,01615.pdf,88
3718.HK,26,19,81,28,20,7,23,3,0,0,0,19,0,14,39,3,30,25,20,75,57,34,03718.pdf,88
1303.HK,4,7,77,8,5,3,8,1,1,0,0,0,1,6,9,1,9,7,5,53,34,47,01303.pdf,88
3303.HK,6,14,68,12,8,7,14,5,1,0,0,0,1,12,16,5,19,10,8,42,30,58,03303.pdf,88
1127.HK,9,16,69,14,10,4,13,4,11,0,0,0,11,9,14,4,18,14,10,50,40,54,01127.pdf,88
2669.HK,23,38,50,38,18,15,28,18,4,0,0,23,4,20,32,18,44,40,18,52,37,50,02669.pdf,88
1540.HK,9,15,70,13,10,6,12,4,12,0,0,0,12,11,13,4,15,12,10,49,42,57,01540.pdf,88
8246.HK,6,13,70,11,6,6,7,2,0,0,0,0,0,8,12,2,16,9,6,42,36,61,08246.pdf,88
6138.HK,26,29,66,36,16,5,8,3,33,0,0,4,33,13,9,3,25,27,16,64,45,40,06138.pdf,88
1378.HK,17,19,72,23,12,9,19,3,11,0,0,4,11,15,23,3,24,20,12,64,46,41,01378.pdf,88
0311.HK,10,11,77,12,8,4,9,6,11,0,0,0,11,8,10,6,13,11,8,63,50,44,00311.pdf,88
0229.HK,12,13,76,12,5,5,6,3,3,0,0,0,3,2,8,3,9,13,5,59,62,55,00229.pdf,88
0893.HK,8,13,72,19,5,7,11,4,0,0,0,0,0,4,9,4,16,13,5,59,26,36,00893.pdf,88
1628.HK,21,29,61,39,18,24,21,7,3,0,0,0,3,16,23,7,29,25,18,61,33,37,01628.pdf,88
2698.HK,27,21,79,26,11,6,19,5,1,0,0,4,1,15,27,5,28,20,11,72,64,40,02698.pdf,88
0873.HK,15,13,80,20,6,6,7,9,19,0,0,9,19,8,7,9,19,23,6,72,47,32,00873.pdf,88
8128.HK,10,13,74,13,5,15,12,2,0,0,0,0,0,8,14,2,19,10,5,55,50,53,08128.pdf,88
0683.HK,37,41,59,49,20,13,35,24,22,0,0,14,22,28,23,24,46,52,20,63,47,43,00683.pdf,88
1745.HK,8,14,70,12,5,3,7,3,1,0,0,0,1,12,11,3,22,13,5,45,40,59,01745.pdf,88
0185.HK,6,9,76,11,5,2,7,2,3,0,0,0,3,6,6,2,13,9,5,60,34,40,00185.pdf,88
1338.HK,4,6,78,8,4,1,6,0,3,0,0,0,3,6,5,0,8,7,4,58,29,39,01338.pdf,88
0687.HK,5,10,73,9,6,2,9,1,3,0,0,0,3,4,9,1,9,7,6,46,33,55,00687.pdf,88
1979.HK,4,4,81,5,4,2,5,0,4,0,0,0,4,2,5,0,5,4,4,65,49,42,01979.pdf,88
8377.HK,4,7,77,9,3,3,5,1,1,0,0,0,1,2,5,1,9,7,3,58,28,38,08377.pdf,88
3828.HK,4,5,79,8,4,2,4,1,1,0,0,4,1,15,5,1,5,7,4,63,32,34,03828.pdf,88
0813.HK,22,21,74,29,9,11,11,10,27,33,33,4,27,12,19,10,25,31,9,68,47,36,00813.pdf,88
2358.HK,7,9,77,9,3,9,5,2,1,0,0,0,1,8,6,2,13,11,3,57,49,50,02358.pdf,88
1281.HK,7,12,73,12,5,3,7,0,1,0,0,0,1,6,11,0,12,10,5,52,39,51,01281.pdf,88
0743.HK,53,34,85,56,18,31,47,8,4,0,0,4,4,50,34,8,39,47,18,79,58,30,00743.pdf,88
1565.HK,19,20,73,28,6,6,9,2,6,0,0,0,6,21,17,2,19,55,6,67,43,36,01565.pdf,88
1072.HK,14,13,78,17,8,8,9,0,1,0,0,0,1,7,11,0,11,12,8,68,52,39,01072.pdf,88
2020.HK,20,28,63,25,8,7,14,6,8,0,0,0,8,18,14,6,24,25,8,53,51,56,02020.pdf,88
1563.HK,4,10,73,9,6,8,8,2,3,0,0,0,3,9,7,2,15,7,6,43,32,58,01563.pdf,88
0046.HK,8,8,79,12,3,2,6,2,3,0,0,0,3,5,7,2,16,10,3,66,41,36,00046.pdf,88
1788.HK,9,18,66,13,7,5,12,6,4,0,0,0,4,6,8,6,15,13,7,41,42,66,01788.pdf,88
1708.HK,9,9,79,10,5,5,7,2,0,0,0,14,0,4,8,2,10,8,5,64,57,47,01708.pdf,88
2169.HK,7,10,76,11,1,1,2,0,0,0,0,0,0,10,9,0,16,8,1,59,40,44,02169.pdf,88
0177.HK,24,23,73,28,6,5,9,3,1,0,0,4,1,8,24,3,29,25,6,67,53,41,00177.pdf,88
2146.HK,7,10,75,11,6,2,7,1,0,0,0,0,0,5,9,1,15,13,6,55,39,48,02146.pdf,88
2003.HK,6,6,80,9,2,2,5,2,12,0,0,0,12,4,4,2,14,7,2,67,42,35,02003.pdf,88
1058.HK,11,20,65,18,14,7,19,2,3,0,0,0,3,45,34,2,21,16,14,48,39,56,01058.pdf,88
1177.HK,17,19,72,18,6,2,7,2,3,0,0,4,3,8,21,2,25,19,6,59,58,53,01177.pdf,88
0326.HK,7,12,73,12,5,2,6,4,0,0,0,0,0,7,7,4,14,9,5,51,37,51,00326.pdf,88
8148.HK,3,6,78,7,2,1,3,1,0,0,0,0,0,6,4,1,8,5,2,56,31,42,08148.pdf,88
9923.HK,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,09923.pdf,88
1502.HK,12,13,76,20,6,4,7,1,1,0,0,0,1,5,14,1,25,19,6,67,38,33,01502.pdf,88
6199.HK,31,36,61,42,30,26,25,4,3,0,0,0,3,22,17,4,41,34,30,62,46,43,06199.pdf,88
1991.HK,4,6,79,7,3,1,5,0,0,0,0,0,0,7,8,0,7,5,3,61,37,40,01991.pdf,88
1712.HK,3,6,77,8,5,0,9,0,0,0,0,0,0,6,8,0,5,5,5,56,26,39,01712.pdf,88
0297.HK,13,22,63,22,13,10,20,2,9,0,0,0,9,20,26,2,23,21,13,50,36,51,00297.pdf,88
3686.HK,13,16,72,19,8,8,10,2,12,33,33,4,12,16,18,2,30,21,8,60,43,44,03686.pdf,88
0004.HK,15,27,59,31,11,8,25,14,9,0,0,0,9,9,20,14,29,36,11,55,30,43,00004.pdf,88
0925.HK,23,23,71,24,10,15,16,10,11,0,0,4,11,6,20,10,23,22,10,63,57,48,00925.pdf,88
0542.HK,4,8,76,7,5,3,6,2,0,0,0,0,0,6,9,2,7,6,5,49,40,55,00542.pdf,88
1799.HK,19,17,77,17,8,10,11,5,0,0,0,0,0,13,16,5,22,15,8,67,70,50,01799.pdf,88
1480.HK,8,16,68,17,8,3,11,1,1,0,0,0,1,16,17,1,18,11,8,51,30,48,01480.pdf,88
8611.HK,11,16,72,20,6,5,11,4,1,0,0,0,1,11,8,4,19,14,6,61,36,39,08611.pdf,88
1817.HK,7,10,75,10,4,3,8,2,0,0,0,0,0,7,7,2,15,10,4,54,47,54,01817.pdf,88
1913.HK,26,22,77,35,8,6,16,9,1,0,0,9,1,22,9,9,21,28,8,72,46,31,01913.pdf,88
6088.HK,32,47,46,41,30,27,40,4,6,0,0,0,6,30,60,4,53,34,30,51,48,57,06088.pdf,88
0737.HK,9,16,68,15,6,5,10,6,6,0,0,0,6,10,13,6,20,15,6,49,36,53,00737.pdf,88
0661.HK,8,8,79,11,5,1,5,0,1,0,0,0,1,4,15,0,10,9,5,66,48,40,00661.pdf,88
2096.HK,18,23,67,22,9,4,10,1,11,33,33,0,11,11,18,1,22,21,9,56,51,53,02096.pdf,88
2528.HK,5,12,71,9,4,2,4,1,0,0,0,0,0,6,8,1,12,10,4,40,36,64,02528.pdf,88
2139.HK,15,23,65,23,10,5,9,5,4,0,0,4,4,7,12,5,21,21,10,55,41,49,02139.pdf,88
8411.HK,4,6,78,5,2,2,5,0,1,0,0,0,1,7,5,0,9,4,2,49,42,57,08411.pdf,88
9922.HK,18,24,66,34,5,9,9,3,9,0,0,4,9,13,23,3,32,25,5,63,33,35,09922.pdf,88
1763.HK,12,17,71,18,7,7,11,2,4,0,0,0,4,6,16,2,13,16,7,57,42,46,01763.pdf,88
1433.HK,10,16,70,22,12,12,17,2,1,0,0,0,1,9,15,2,19,14,12,60,29,36,01433.pdf,88
0831.HK,9,9,79,10,5,5,10,6,11,0,0,14,11,5,9,6,10,11,5,66,52,42,00831.pdf,88
0468.HK,25,16,84,23,12,10,24,12,9,0,0,9,9,11,18,12,21,19,12,79,66,34,00468.pdf,88
2558.HK,20,20,73,23,12,12,10,4,19,0,0,0,19,9,8,4,27,18,12,65,52,43,02558.pdf,88
1702.HK,14,13,78,17,7,9,18,2,3,0,0,0,3,8,19,2,16,10,7,69,52,39,01702.pdf,88
1085.HK,8,14,70,18,10,7,13,2,6,0,0,0,6,10,15,2,18,14,10,56,28,41,01085.pdf,88
6666.HK,28,31,66,36,13,7,12,4,22,0,0,0,22,21,25,4,38,38,13,63,49,43,06666.pdf,88
0747.HK,5,9,75,8,5,4,8,1,1,0,0,0,1,9,6,1,10,6,5,49,37,54,00747.pdf,88
0085.HK,7,12,73,16,7,12,8,1,0,0,0,0,0,5,10,1,18,12,7,59,30,38,00085.pdf,88
0124.HK,11,12,77,14,6,7,7,3,3,0,0,4,3,8,8,3,18,13,6,64,50,42,00124.pdf,88
1866.HK,14,9,84,17,5,8,12,2,0,0,0,0,0,15,10,2,11,15,5,79,51,26,01866.pdf,88
1738.HK,3,6,78,5,3,1,4,1,1,0,0,0,1,5,7,1,8,4,3,49,37,54,01738.pdf,88
1656.HK,20,21,72,26,11,8,21,10,4,0,0,4,4,14,11,10,17,14,11,65,47,41,01656.pdf,88
0405.HK,26,26,70,33,11,16,15,5,24,0,0,0,24,16,27,5,32,35,11,66,48,39,00405.pdf,88
1957.HK,3,5,79,5,2,1,4,0,1,0,0,0,1,6,5,0,10,3,2,52,37,49,01957.pdf,88
1997.HK,16,29,57,33,12,12,22,15,16,0,0,0,16,11,15,15,25,34,12,54,31,45,01997.pdf,88
1983.HK,15,16,74,19,9,4,8,1,0,0,0,4,0,9,11,1,25,20,9,64,48,41,01983.pdf,88
3898.HK,33,22,83,34,7,2,7,3,8,0,0,0,8,23,27,3,26,27,7,77,60,33,03898.pdf,88
1951.HK,15,19,70,20,9,12,10,2,3,0,0,0,3,11,14,2,29,22,9,59,45,46,01951.pdf,88
6836.HK,12,18,70,15,6,3,12,3,6,0,0,4,6,11,14,3,17,13,6,52,52,59,06836.pdf,88
1872.HK,7,11,73,10,7,3,9,2,3,0,0,0,3,8,13,2,14,10,7,48,45,59,01872.pdf,88
9966.HK,12,12,77,15,6,7,11,1,0,0,0,0,0,11,13,1,17,13,6,66,52,42,09966.pdf,88
3322.HK,5,6,80,7,5,4,6,1,3,0,0,0,3,4,8,1,8,7,5,62,44,42,03322.pdf,88
6117.HK,15,16,75,21,8,3,8,1,1,0,0,0,1,9,21,1,22,17,8,66,44,38,06117.pdf,88
0293.HK,48,46,63,55,19,16,35,14,30,0,0,4,30,20,25,14,54,52,19,67,54,42,00293.pdf,88
1458.HK,19,19,73,22,6,6,10,3,11,0,0,4,11,15,19,3,18,20,6,64,53,44,01458.pdf,88
0482.HK,9,17,68,19,10,7,15,5,1,33,33,0,1,8,17,5,20,13,10,53,30,44,00482.pdf,88
2000.HK,4,9,75,11,7,3,6,1,1,0,0,0,1,4,11,1,14,8,7,55,26,41,02000.pdf,88
1053.HK,7,6,81,9,2,3,6,0,0,0,0,0,0,3,8,0,5,4,2,71,50,35,01053.pdf,88
3808.HK,15,16,74,21,9,5,8,2,3,0,0,0,3,13,22,2,24,19,9,65,43,38,03808.pdf,88
6601.HK,20,18,76,22,6,4,10,1,8,0,0,0,8,10,14,1,18,22,6,68,56,42,06601.pdf,88
1527.HK,6,13,70,14,7,3,8,3,0,0,0,0,0,14,15,3,13,9,7,50,26,46,01527.pdf,88
3369.HK,22,15,83,21,8,4,5,4,4,0,0,19,4,8,28,4,20,19,8,77,63,35,03369.pdf,88
0626.HK,10,11,76,13,4,1,5,3,4,0,0,0,4,2,5,3,18,13,4,62,47,43,00626.pdf,88
6830.HK,7,13,70,10,5,7,9,4,4,33,33,4,4,5,14,4,13,9,5,40,42,67,06830.pdf,88
1361.HK,17,17,75,19,10,7,16,9,3,0,0,4,3,12,13,9,16,18,10,65,56,44,01361.pdf,88
0686.HK,20,25,67,36,14,22,21,5,1,0,0,14,1,22,28,5,24,23,14,64,34,34,00686.pdf,88
0489.HK,40,41,61,49,24,26,25,2,6,0,0,4,6,23,42,2,44,35,24,65,50,42,00489.pdf,88
1749.HK,7,11,74,9,5,7,9,2,3,0,0,0,3,6,7,2,14,8,5,48,46,60,01749.pdf,88
2078.HK,5,12,71,9,9,7,12,0,3,0,0,0,3,9,12,0,12,9,9,41,35,62,02078.pdf,88
2899.HK,29,40,53,41,28,16,25,10,3,0,0,4,3,25,50,10,42,43,28,56,43,49,02899.pdf,88
0051.HK,6,9,76,9,3,4,8,1,1,0,0,0,1,3,7,1,8,11,3,56,41,48,00051.pdf,88
1368.HK,13,20,66,21,7,7,13,7,6,0,0,0,6,12,14,7,15,16,7,55,37,47,01368.pdf,88
1822.HK,2,8,74,6,2,2,5,0,0,0,0,0,0,4,4,0,6,5,2,35,23,63,01822.pdf,88
6966.HK,9,8,80,10,5,5,6,2,0,0,0,0,0,5,6,2,11,9,5,68,57,42,06966.pdf,88
3336.HK,8,13,72,13,7,8,10,1,1,0,0,0,1,15,13,1,14,14,7,53,39,50,03336.pdf,88
1782.HK,9,11,75,11,9,4,10,1,0,0,0,4,0,9,11,1,16,10,9,56,50,53,01782.pdf,88
0168.HK,17,17,75,27,8,9,11,3,1,0,0,9,1,8,16,3,16,19,8,68,38,31,00168.pdf,88
1761.HK,12,15,74,21,4,3,4,3,24,0,0,4,24,19,6,3,23,19,4,64,36,35,01761.pdf,88
0564.HK,13,16,72,19,10,11,13,3,1,0,0,0,1,10,17,3,19,16,10,61,41,42,00564.pdf,88
2388.HK,32,40,56,47,14,14,23,18,40,0,0,0,40,14,19,18,44,40,14,61,43,43,02388.pdf,88
0010.HK,26,37,55,34,12,16,28,26,0,0,0,9,0,16,17,26,28,26,12,53,48,55,00010.pdf,88
0101.HK,26,37,55,34,12,16,28,26,0,0,0,9,0,16,17,26,28,26,12,53,48,55,00101.pdf,88
1108.HK,6,5,82,8,1,2,4,1,0,0,0,0,0,3,7,1,4,4,1,71,46,32,01108.pdf,88
8329.HK,11,24,58,19,8,11,13,3,1,0,0,4,1,11,19,3,19,17,8,40,35,63,08329.pdf,88
2238.HK,47,41,69,53,21,30,23,8,29,33,33,28,29,23,24,8,43,43,21,70,55,38,02238.pdf,88
2012.HK,6,12,72,11,8,4,11,1,0,0,0,0,0,6,10,1,13,9,8,49,37,54,02012.pdf,88
1308.HK,18,19,74,22,10,7,14,5,0,0,0,0,0,22,18,5,28,16,10,65,53,44,01308.pdf,88
0690.HK,7,18,64,13,8,6,10,2,3,0,0,0,3,11,18,2,16,14,8,35,34,69,00690.pdf,88
8282.HK,4,6,79,6,3,3,5,2,3,0,0,0,3,7,4,2,13,5,3,54,48,54,08282.pdf,88
0058.HK,4,11,72,9,6,8,10,3,1,0,0,0,1,7,8,3,14,7,6,41,28,58,00058.pdf,88
2030.HK,3,4,81,5,2,1,3,0,6,0,0,0,6,2,4,0,7,3,2,62,41,40,02030.pdf,88
0175.HK,55,54,57,63,31,49,42,11,46,0,0,14,46,26,46,11,60,57,31,66,54,43,00175.pdf,88
2688.HK,33,37,62,38,29,35,37,6,22,0,0,0,22,16,38,6,40,30,29,62,55,48,02688.pdf,88
1286.HK,25,27,68,29,14,15,16,5,1,0,0,4,1,15,24,5,28,29,14,63,53,46,01286.pdf,88
1717.HK,36,30,75,35,9,8,17,16,12,0,0,4,12,12,12,16,26,34,9,71,64,42,01717.pdf,88
8226.HK,4,9,74,7,7,4,8,2,3,0,0,0,3,3,8,2,7,7,7,39,41,67,08226.pdf,88
2119.HK,9,12,75,19,7,3,10,3,4,0,0,0,4,6,11,3,18,14,7,64,31,33,02119.pdf,88
1910.HK,18,17,76,22,7,10,22,4,16,0,0,0,16,8,7,4,15,14,7,67,51,40,01910.pdf,88
0220.HK,19,25,65,27,15,8,19,6,6,0,0,4,6,18,41,6,23,27,15,58,45,47,00220.pdf,88
1061.HK,5,8,76,7,3,2,6,1,0,0,0,0,0,5,8,1,9,7,3,49,41,56,01061.pdf,88
2718.HK,9,11,77,11,4,5,7,5,6,0,0,0,6,6,6,5,17,11,4,60,51,49,02718.pdf,88
9989.HK,6,15,68,15,8,8,10,2,0,0,0,0,0,12,18,2,13,11,8,48,25,48,09989.pdf,88
1890.HK,9,20,63,16,6,9,9,2,1,0,0,4,1,8,14,2,12,24,6,41,36,62,01890.pdf,88
9978.HK,3,3,81,4,2,0,3,1,0,0,0,0,0,4,3,1,9,3,2,62,40,40,09978.pdf,88
1448.HK,21,19,76,25,9,6,10,4,20,0,0,0,20,14,21,4,24,29,9,69,53,38,01448.pdf,88
0142.HK,22,26,66,28,12,13,22,13,4,0,0,14,4,14,14,13,17,25,12,60,48,47,00142.pdf,88
0431.HK,4,6,78,7,4,3,7,1,3,0,0,0,3,7,5,1,10,5,4,56,37,46,00431.pdf,88
1477.HK,4,12,70,11,4,1,5,0,1,0,0,0,1,7,11,0,11,10,4,43,24,53,01477.pdf,88
0327.HK,7,13,71,15,6,4,9,4,0,0,0,0,0,7,11,4,13,9,6,54,28,43,00327.pdf,88
2399.HK,4,6,78,7,4,2,7,1,0,0,0,0,0,3,7,1,6,5,4,55,38,47,02399.pdf,88
9633.HK,27,30,65,46,15,16,20,11,11,0,0,0,11,18,24,11,27,39,15,66,37,33,09633.pdf,88
3399.HK,10,11,77,14,9,8,8,0,4,0,0,4,4,9,13,0,16,17,9,65,47,40,03399.pdf,88
0274.HK,3,7,77,6,3,6,6,0,0,0,0,0,0,4,10,0,9,5,3,50,33,51,00274.pdf,88
6198.HK,30,28,71,31,13,14,11,5,9,0,0,4,9,15,30,5,43,26,13,66,60,45,06198.pdf,88
1038.HK,22,34,55,31,19,17,33,14,16,0,0,0,16,14,19,14,28,24,19,51,43,54,01038.pdf,88
0775.HK,11,21,63,18,10,8,17,13,3,0,0,0,3,8,12,13,14,15,10,45,38,59,00775.pdf,88
3999.HK,9,15,70,22,3,5,8,2,0,0,0,0,0,20,14,2,19,13,3,60,26,35,03999.pdf,88
1572.HK,3,6,77,5,3,3,4,1,0,0,0,0,0,4,5,1,6,5,3,41,37,63,01572.pdf,88
0520.HK,29,29,69,33,8,3,12,4,14,0,0,19,14,21,18,4,36,24,8,65,55,45,00520.pdf,88
3347.HK,23,27,66,32,12,8,11,3,8,0,0,4,8,20,14,3,48,36,12,63,43,41,03347.pdf,88
6078.HK,13,18,69,20,6,4,7,2,1,0,0,4,1,12,15,2,25,24,6,57,41,46,06078.pdf,88
1928.HK,25,29,65,35,15,7,24,8,11,0,0,0,11,8,18,8,21,28,15,62,44,42,01928.pdf,88
1113.HK,15,29,56,32,10,7,18,9,24,0,0,9,24,9,16,9,30,33,10,53,29,45,01113.pdf,88
6116.HK,12,12,77,14,6,3,6,3,3,0,0,0,3,7,9,3,20,13,6,65,50,42,06116.pdf,88
1902.HK,9,15,71,19,4,1,8,1,14,0,0,0,14,10,9,1,25,13,4,59,29,38,01902.pdf,88
3333.HK,42,39,67,50,22,35,16,8,8,0,0,0,8,20,24,8,45,47,22,68,52,39,03333.pdf,88
0836.HK,29,28,72,39,21,31,29,10,11,0,0,4,11,16,22,10,27,31,21,69,47,35,00836.pdf,88
1044.HK,22,29,61,33,15,13,21,7,3,0,0,0,3,19,29,7,28,29,15,58,41,45,01044.pdf,88
1919.HK,37,46,53,41,19,19,23,15,1,0,0,4,1,14,36,15,45,35,19,56,55,55,01919.pdf,88
0708.HK,26,30,65,34,10,25,14,6,3,0,0,0,3,22,26,6,39,41,10,62,46,43,00708.pdf,88
2338.HK,25,21,77,27,13,7,16,7,11,0,0,0,11,30,21,7,24,23,13,71,58,39,02338.pdf,88
3698.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,03698.pdf,88
0995.HK,22,28,63,29,12,5,11,2,3,0,0,0,3,16,28,2,29,25,12,58,46,48,00995.pdf,88
3396.HK,18,24,65,26,11,8,16,6,11,0,0,9,11,24,18,6,32,23,11,58,43,46,03396.pdf,88
1638.HK,23,30,63,35,14,14,15,9,17,0,0,9,17,17,22,9,33,31,14,61,41,42,01638.pdf,88
3899.HK,30,31,68,36,19,26,31,6,8,0,0,9,8,21,36,6,35,34,19,65,52,43,03899.pdf,88
0998.HK,36,40,59,47,22,9,11,8,14,0,0,23,14,18,15,8,42,40,22,63,48,43,00998.pdf,88
